YearMonth,Year,Month,Bidding,Bid_Type,Category,quantity
2014 Dec,2014,Dec,2nd,Dollar Amount,Cars <=1600cc,65889
2014 Dec,2014,Dec,2nd,Dollar Amount,Cars >1600cc,74000
2014 Dec,2014,Dec,2nd,Dollar Amount,Goods Vehicles and Buses,52100
2014 Dec,2014,Dec,2nd,Dollar Amount,Motorcycles,4312
2014 Dec,2014,Dec,2nd,Dollar Amount,Open,73990
2014 Dec,2014,Dec,2nd,PQP,Cars <=1600cc,65607
2014 Dec,2014,Dec,2nd,PQP,Cars >1600cc,72726
2014 Dec,2014,Dec,2nd,PQP,Goods Vehicles and Buses,59866
2014 Dec,2014,Dec,2nd,PQP,Motorcycles,4369
2015 Jan,2015,Jan,1st,Quota,Total,2024
2015 Jan,2015,Jan,1st,Quota,Cars <=1600cc,704
2015 Jan,2015,Jan,1st,Quota,Cars >1600cc,571
2015 Jan,2015,Jan,1st,Quota,Goods Vehicles and Buses,156
2015 Jan,2015,Jan,1st,Quota,Motorcycles,321
2015 Jan,2015,Jan,1st,Quota,Open,272
2015 Jan,2015,Jan,1st,Successful,Total,2007
2015 Jan,2015,Jan,1st,Successful,Cars <=1600cc,698
2015 Jan,2015,Jan,1st,Successful,Cars >1600cc,570
2015 Jan,2015,Jan,1st,Successful,Goods Vehicles and Buses,155
2015 Jan,2015,Jan,1st,Successful,Motorcycles,319
2015 Jan,2015,Jan,1st,Successful,Open,265
2015 Jan,2015,Jan,1st,Received,Total,2829
2015 Jan,2015,Jan,1st,Received,Cars <=1600cc,940
2015 Jan,2015,Jan,1st,Received,Cars >1600cc,833
2015 Jan,2015,Jan,1st,Received,Goods Vehicles and Buses,296
2015 Jan,2015,Jan,1st,Received,Motorcycles,374
2015 Jan,2015,Jan,1st,Received,Open,386
2015 Jan,2015,Jan,1st,Dollar Amount,Cars <=1600cc,66010
2015 Jan,2015,Jan,1st,Dollar Amount,Cars >1600cc,75289
2015 Jan,2015,Jan,1st,Dollar Amount,Goods Vehicles and Buses,55011
2015 Jan,2015,Jan,1st,Dollar Amount,Motorcycles,4403
2015 Jan,2015,Jan,1st,Dollar Amount,Open,75200
2015 Jan,2015,Jan,2nd,Quota,Total,2051
2015 Jan,2015,Jan,2nd,Quota,Cars <=1600cc,705
2015 Jan,2015,Jan,2nd,Quota,Cars >1600cc,576
2015 Jan,2015,Jan,2nd,Quota,Goods Vehicles and Buses,140
2015 Jan,2015,Jan,2nd,Quota,Motorcycles,366
2015 Jan,2015,Jan,2nd,Quota,Open,264
2015 Jan,2015,Jan,2nd,Successful,Total,2024
2015 Jan,2015,Jan,2nd,Successful,Cars <=1600cc,703
2015 Jan,2015,Jan,2nd,Successful,Cars >1600cc,576
2015 Jan,2015,Jan,2nd,Successful,Goods Vehicles and Buses,139
2015 Jan,2015,Jan,2nd,Successful,Motorcycles,360
2015 Jan,2015,Jan,2nd,Successful,Open,246
2015 Jan,2015,Jan,2nd,Received,Total,3170
2015 Jan,2015,Jan,2nd,Received,Cars <=1600cc,1068
2015 Jan,2015,Jan,2nd,Received,Cars >1600cc,915
2015 Jan,2015,Jan,2nd,Received,Goods Vehicles and Buses,247
2015 Jan,2015,Jan,2nd,Received,Motorcycles,509
2015 Jan,2015,Jan,2nd,Received,Open,431
2015 Jan,2015,Jan,2nd,Dollar Amount,Cars <=1600cc,65001
2015 Jan,2015,Jan,2nd,Dollar Amount,Cars >1600cc,76889
2015 Jan,2015,Jan,2nd,Dollar Amount,Goods Vehicles and Buses,55012
2015 Jan,2015,Jan,2nd,Dollar Amount,Motorcycles,4889
2015 Jan,2015,Jan,2nd,Dollar Amount,Open,76790
2015 Jan,2015,Jan,2nd,PQP,Cars <=1600cc,66130
2015 Jan,2015,Jan,2nd,PQP,Cars >1600cc,74058
2015 Jan,2015,Jan,2nd,PQP,Goods Vehicles and Buses,58471
2015 Jan,2015,Jan,2nd,PQP,Motorcycles,4383
2015 Feb,2015,Feb,1st,Quota,Total,2369
2015 Feb,2015,Feb,1st,Quota,Cars <=1600cc,992
2015 Feb,2015,Feb,1st,Quota,Cars >1600cc,724
2015 Feb,2015,Feb,1st,Quota,Goods Vehicles and Buses,185
2015 Feb,2015,Feb,1st,Quota,Motorcycles,287
2015 Feb,2015,Feb,1st,Quota,Open,181
2015 Feb,2015,Feb,1st,Successful,Total,2361
2015 Feb,2015,Feb,1st,Successful,Cars <=1600cc,991
2015 Feb,2015,Feb,1st,Successful,Cars >1600cc,723
2015 Feb,2015,Feb,1st,Successful,Goods Vehicles and Buses,183
2015 Feb,2015,Feb,1st,Successful,Motorcycles,283
2015 Feb,2015,Feb,1st,Successful,Open,181
2015 Feb,2015,Feb,1st,Received,Total,3237
2015 Feb,2015,Feb,1st,Received,Cars <=1600cc,1295
2015 Feb,2015,Feb,1st,Received,Cars >1600cc,959
2015 Feb,2015,Feb,1st,Received,Goods Vehicles and Buses,311
2015 Feb,2015,Feb,1st,Received,Motorcycles,384
2015 Feb,2015,Feb,1st,Received,Open,288
2015 Feb,2015,Feb,1st,Dollar Amount,Cars <=1600cc,62002
2015 Feb,2015,Feb,1st,Dollar Amount,Cars >1600cc,70890
2015 Feb,2015,Feb,1st,Dollar Amount,Goods Vehicles and Buses,52101
2015 Feb,2015,Feb,1st,Dollar Amount,Motorcycles,5504
2015 Feb,2015,Feb,1st,Dollar Amount,Open,71921
2015 Feb,2015,Feb,2nd,Quota,Total,2379
2015 Feb,2015,Feb,2nd,Quota,Cars <=1600cc,988
2015 Feb,2015,Feb,2nd,Quota,Cars >1600cc,722
2015 Feb,2015,Feb,2nd,Quota,Goods Vehicles and Buses,185
2015 Feb,2015,Feb,2nd,Quota,Motorcycles,291
2015 Feb,2015,Feb,2nd,Quota,Open,193
2015 Feb,2015,Feb,2nd,Successful,Total,2377
2015 Feb,2015,Feb,2nd,Successful,Cars <=1600cc,988
2015 Feb,2015,Feb,2nd,Successful,Cars >1600cc,721
2015 Feb,2015,Feb,2nd,Successful,Goods Vehicles and Buses,185
2015 Feb,2015,Feb,2nd,Successful,Motorcycles,290
2015 Feb,2015,Feb,2nd,Successful,Open,193
2015 Feb,2015,Feb,2nd,Received,Total,3433
2015 Feb,2015,Feb,2nd,Received,Cars <=1600cc,1294
2015 Feb,2015,Feb,2nd,Received,Cars >1600cc,1037
2015 Feb,2015,Feb,2nd,Received,Goods Vehicles and Buses,333
2015 Feb,2015,Feb,2nd,Received,Motorcycles,396
2015 Feb,2015,Feb,2nd,Received,Open,373
2015 Feb,2015,Feb,2nd,Dollar Amount,Cars <=1600cc,57199
2015 Feb,2015,Feb,2nd,Dollar Amount,Cars >1600cc,66751
2015 Feb,2015,Feb,2nd,Dollar Amount,Goods Vehicles and Buses,53202
2015 Feb,2015,Feb,2nd,Dollar Amount,Motorcycles,5800
2015 Feb,2015,Feb,2nd,Dollar Amount,Open,67901
2015 Feb,2015,Feb,2nd,PQP,Cars <=1600cc,63865
2015 Feb,2015,Feb,2nd,PQP,Cars >1600cc,73035
2015 Feb,2015,Feb,2nd,PQP,Goods Vehicles and Buses,54572
2015 Feb,2015,Feb,2nd,PQP,Motorcycles,4853
2015 Mar,2015,Mar,1st,Quota,Total,2360
2015 Mar,2015,Mar,1st,Quota,Cars <=1600cc,987
2015 Mar,2015,Mar,1st,Quota,Cars >1600cc,723
2015 Mar,2015,Mar,1st,Quota,Goods Vehicles and Buses,186
2015 Mar,2015,Mar,1st,Quota,Motorcycles,289
2015 Mar,2015,Mar,1st,Quota,Open,175
2015 Mar,2015,Mar,1st,Successful,Total,2342
2015 Mar,2015,Mar,1st,Successful,Cars <=1600cc,986
2015 Mar,2015,Mar,1st,Successful,Cars >1600cc,723
2015 Mar,2015,Mar,1st,Successful,Goods Vehicles and Buses,183
2015 Mar,2015,Mar,1st,Successful,Motorcycles,288
2015 Mar,2015,Mar,1st,Successful,Open,162
2015 Mar,2015,Mar,1st,Received,Total,4339
2015 Mar,2015,Mar,1st,Received,Cars <=1600cc,2120
2015 Mar,2015,Mar,1st,Received,Cars >1600cc,1239
2015 Mar,2015,Mar,1st,Received,Goods Vehicles and Buses,315
2015 Mar,2015,Mar,1st,Received,Motorcycles,343
2015 Mar,2015,Mar,1st,Received,Open,322
2015 Mar,2015,Mar,1st,Dollar Amount,Cars <=1600cc,61410
2015 Mar,2015,Mar,1st,Dollar Amount,Cars >1600cc,68668
2015 Mar,2015,Mar,1st,Dollar Amount,Goods Vehicles and Buses,56501
2015 Mar,2015,Mar,1st,Dollar Amount,Motorcycles,5501
2015 Mar,2015,Mar,1st,Dollar Amount,Open,70500
2015 Mar,2015,Mar,2nd,Quota,Total,2354
2015 Mar,2015,Mar,2nd,Quota,Cars <=1600cc,987
2015 Mar,2015,Mar,2nd,Quota,Cars >1600cc,723
2015 Mar,2015,Mar,2nd,Quota,Goods Vehicles and Buses,184
2015 Mar,2015,Mar,2nd,Quota,Motorcycles,286
2015 Mar,2015,Mar,2nd,Quota,Open,174
2015 Mar,2015,Mar,2nd,Successful,Total,2337
2015 Mar,2015,Mar,2nd,Successful,Cars <=1600cc,987
2015 Mar,2015,Mar,2nd,Successful,Cars >1600cc,717
2015 Mar,2015,Mar,2nd,Successful,Goods Vehicles and Buses,175
2015 Mar,2015,Mar,2nd,Successful,Motorcycles,286
2015 Mar,2015,Mar,2nd,Successful,Open,172
2015 Mar,2015,Mar,2nd,Received,Total,4625
2015 Mar,2015,Mar,2nd,Received,Cars <=1600cc,2251
2015 Mar,2015,Mar,2nd,Received,Cars >1600cc,1354
2015 Mar,2015,Mar,2nd,Received,Goods Vehicles and Buses,345
2015 Mar,2015,Mar,2nd,Received,Motorcycles,385
2015 Mar,2015,Mar,2nd,Received,Open,290
2015 Mar,2015,Mar,2nd,Dollar Amount,Cars <=1600cc,64700
2015 Mar,2015,Mar,2nd,Dollar Amount,Cars >1600cc,71889
2015 Mar,2015,Mar,2nd,Dollar Amount,Goods Vehicles and Buses,59999
2015 Mar,2015,Mar,2nd,Dollar Amount,Motorcycles,5610
2015 Mar,2015,Mar,2nd,Dollar Amount,Open,72100
2015 Mar,2015,Mar,2nd,PQP,Cars <=1600cc,62721
2015 Mar,2015,Mar,2nd,PQP,Cars >1600cc,71730
2015 Mar,2015,Mar,2nd,PQP,Goods Vehicles and Buses,55305
2015 Mar,2015,Mar,2nd,PQP,Motorcycles,5285
2015 Apr,2015,Apr,1st,Quota,Total,2371
2015 Apr,2015,Apr,1st,Quota,Cars <=1600cc,988
2015 Apr,2015,Apr,1st,Quota,Cars >1600cc,722
2015 Apr,2015,Apr,1st,Quota,Goods Vehicles and Buses,188
2015 Apr,2015,Apr,1st,Quota,Motorcycles,286
2015 Apr,2015,Apr,1st,Quota,Open,187
2015 Apr,2015,Apr,1st,Successful,Total,2312
2015 Apr,2015,Apr,1st,Successful,Cars <=1600cc,970
2015 Apr,2015,Apr,1st,Successful,Cars >1600cc,716
2015 Apr,2015,Apr,1st,Successful,Goods Vehicles and Buses,183
2015 Apr,2015,Apr,1st,Successful,Motorcycles,278
2015 Apr,2015,Apr,1st,Successful,Open,165
2015 Apr,2015,Apr,1st,Received,Total,5044
2015 Apr,2015,Apr,1st,Received,Cars <=1600cc,2340
2015 Apr,2015,Apr,1st,Received,Cars >1600cc,1661
2015 Apr,2015,Apr,1st,Received,Goods Vehicles and Buses,290
2015 Apr,2015,Apr,1st,Received,Motorcycles,442
2015 Apr,2015,Apr,1st,Received,Open,311
2015 Apr,2015,Apr,1st,Dollar Amount,Cars <=1600cc,67749
2015 Apr,2015,Apr,1st,Dollar Amount,Cars >1600cc,76612
2015 Apr,2015,Apr,1st,Dollar Amount,Goods Vehicles and Buses,64001
2015 Apr,2015,Apr,1st,Dollar Amount,Motorcycles,6312
2015 Apr,2015,Apr,1st,Dollar Amount,Open,78000
2015 Apr,2015,Apr,2nd,Quota,Total,2370
2015 Apr,2015,Apr,2nd,Quota,Cars <=1600cc,987
2015 Apr,2015,Apr,2nd,Quota,Cars >1600cc,728
2015 Apr,2015,Apr,2nd,Quota,Goods Vehicles and Buses,194
2015 Apr,2015,Apr,2nd,Quota,Motorcycles,285
2015 Apr,2015,Apr,2nd,Quota,Open,176
2015 Apr,2015,Apr,2nd,Successful,Total,2319
2015 Apr,2015,Apr,2nd,Successful,Cars <=1600cc,979
2015 Apr,2015,Apr,2nd,Successful,Cars >1600cc,708
2015 Apr,2015,Apr,2nd,Successful,Goods Vehicles and Buses,192
2015 Apr,2015,Apr,2nd,Successful,Motorcycles,277
2015 Apr,2015,Apr,2nd,Successful,Open,163
2015 Apr,2015,Apr,2nd,Received,Total,4571
2015 Apr,2015,Apr,2nd,Received,Cars <=1600cc,2055
2015 Apr,2015,Apr,2nd,Received,Cars >1600cc,1525
2015 Apr,2015,Apr,2nd,Received,Goods Vehicles and Buses,284
2015 Apr,2015,Apr,2nd,Received,Motorcycles,376
2015 Apr,2015,Apr,2nd,Received,Open,331
2015 Apr,2015,Apr,2nd,Dollar Amount,Cars <=1600cc,67601
2015 Apr,2015,Apr,2nd,Dollar Amount,Cars >1600cc,78001
2015 Apr,2015,Apr,2nd,Dollar Amount,Goods Vehicles and Buses,53001
2015 Apr,2015,Apr,2nd,Dollar Amount,Motorcycles,6801
2015 Apr,2015,Apr,2nd,Dollar Amount,Open,79500
2015 Apr,2015,Apr,2nd,PQP,Cars <=1600cc,63444
2015 Apr,2015,Apr,2nd,PQP,Cars >1600cc,72136
2015 Apr,2015,Apr,2nd,PQP,Goods Vehicles and Buses,56468
2015 Apr,2015,Apr,2nd,PQP,Motorcycles,5922
2015 May,2015,May,1st,Quota,Total,3377
2015 May,2015,May,1st,Quota,Cars <=1600cc,1444
2015 May,2015,May,1st,Quota,Cars >1600cc,934
2015 May,2015,May,1st,Quota,Goods Vehicles and Buses,373
2015 May,2015,May,1st,Quota,Motorcycles,334
2015 May,2015,May,1st,Quota,Open,292
2015 May,2015,May,1st,Successful,Total,3353
2015 May,2015,May,1st,Successful,Cars <=1600cc,1438
2015 May,2015,May,1st,Successful,Cars >1600cc,934
2015 May,2015,May,1st,Successful,Goods Vehicles and Buses,370
2015 May,2015,May,1st,Successful,Motorcycles,321
2015 May,2015,May,1st,Successful,Open,290
2015 May,2015,May,1st,Received,Total,5974
2015 May,2015,May,1st,Received,Cars <=1600cc,2891
2015 May,2015,May,1st,Received,Cars >1600cc,1631
2015 May,2015,May,1st,Received,Goods Vehicles and Buses,545
2015 May,2015,May,1st,Received,Motorcycles,462
2015 May,2015,May,1st,Received,Open,445
2015 May,2015,May,1st,Dollar Amount,Cars <=1600cc,68589
2015 May,2015,May,1st,Dollar Amount,Cars >1600cc,77600
2015 May,2015,May,1st,Dollar Amount,Goods Vehicles and Buses,50098
2015 May,2015,May,1st,Dollar Amount,Motorcycles,6512
2015 May,2015,May,1st,Dollar Amount,Open,78004
2015 May,2015,May,2nd,Quota,Total,3369
2015 May,2015,May,2nd,Quota,Cars <=1600cc,1434
2015 May,2015,May,2nd,Quota,Cars >1600cc,948
2015 May,2015,May,2nd,Quota,Goods Vehicles and Buses,370
2015 May,2015,May,2nd,Quota,Motorcycles,334
2015 May,2015,May,2nd,Quota,Open,283
2015 May,2015,May,2nd,Successful,Total,3323
2015 May,2015,May,2nd,Successful,Cars <=1600cc,1431
2015 May,2015,May,2nd,Successful,Cars >1600cc,948
2015 May,2015,May,2nd,Successful,Goods Vehicles and Buses,365
2015 May,2015,May,2nd,Successful,Motorcycles,298
2015 May,2015,May,2nd,Successful,Open,281
2015 May,2015,May,2nd,Received,Total,5095
2015 May,2015,May,2nd,Received,Cars <=1600cc,2351
2015 May,2015,May,2nd,Received,Cars >1600cc,1401
2015 May,2015,May,2nd,Received,Goods Vehicles and Buses,546
2015 May,2015,May,2nd,Received,Motorcycles,433
2015 May,2015,May,2nd,Received,Open,364
2015 May,2015,May,2nd,Dollar Amount,Cars <=1600cc,66590
2015 May,2015,May,2nd,Dollar Amount,Cars >1600cc,75002
2015 May,2015,May,2nd,Dollar Amount,Goods Vehicles and Buses,52001
2015 May,2015,May,2nd,Dollar Amount,Motorcycles,6501
2015 May,2015,May,2nd,Dollar Amount,Open,78001
2015 May,2015,May,2nd,PQP,Cars <=1600cc,66107
2015 May,2015,May,2nd,PQP,Cars >1600cc,74629
2015 May,2015,May,2nd,PQP,Goods Vehicles and Buses,55934
2015 May,2015,May,2nd,PQP,Motorcycles,6207
2015 Jun,2015,Jun,1st,Quota,Total,3343
2015 Jun,2015,Jun,1st,Quota,Cars <=1600cc,1432
2015 Jun,2015,Jun,1st,Quota,Cars >1600cc,929
2015 Jun,2015,Jun,1st,Quota,Goods Vehicles and Buses,371
2015 Jun,2015,Jun,1st,Quota,Motorcycles,339
2015 Jun,2015,Jun,1st,Quota,Open,272
2015 Jun,2015,Jun,1st,Successful,Total,3288
2015 Jun,2015,Jun,1st,Successful,Cars <=1600cc,1393
2015 Jun,2015,Jun,1st,Successful,Cars >1600cc,923
2015 Jun,2015,Jun,1st,Successful,Goods Vehicles and Buses,369
2015 Jun,2015,Jun,1st,Successful,Motorcycles,336
2015 Jun,2015,Jun,1st,Successful,Open,267
2015 Jun,2015,Jun,1st,Received,Total,4657
2015 Jun,2015,Jun,1st,Received,Cars <=1600cc,1943
2015 Jun,2015,Jun,1st,Received,Cars >1600cc,1384
2015 Jun,2015,Jun,1st,Received,Goods Vehicles and Buses,508
2015 Jun,2015,Jun,1st,Received,Motorcycles,430
2015 Jun,2015,Jun,1st,Received,Open,392
2015 Jun,2015,Jun,1st,Dollar Amount,Cars <=1600cc,66000
2015 Jun,2015,Jun,1st,Dollar Amount,Cars >1600cc,75000
2015 Jun,2015,Jun,1st,Dollar Amount,Goods Vehicles and Buses,50900
2015 Jun,2015,Jun,1st,Dollar Amount,Motorcycles,6509
2015 Jun,2015,Jun,1st,Dollar Amount,Open,75801
2015 Jun,2015,Jun,2nd,Quota,Total,3365
2015 Jun,2015,Jun,2nd,Quota,Cars <=1600cc,1429
2015 Jun,2015,Jun,2nd,Quota,Cars >1600cc,928
2015 Jun,2015,Jun,2nd,Quota,Goods Vehicles and Buses,373
2015 Jun,2015,Jun,2nd,Quota,Motorcycles,363
2015 Jun,2015,Jun,2nd,Quota,Open,272
2015 Jun,2015,Jun,2nd,Successful,Total,3345
2015 Jun,2015,Jun,2nd,Successful,Cars <=1600cc,1421
2015 Jun,2015,Jun,2nd,Successful,Cars >1600cc,926
2015 Jun,2015,Jun,2nd,Successful,Goods Vehicles and Buses,370
2015 Jun,2015,Jun,2nd,Successful,Motorcycles,359
2015 Jun,2015,Jun,2nd,Successful,Open,269
2015 Jun,2015,Jun,2nd,Received,Total,4212
2015 Jun,2015,Jun,2nd,Received,Cars <=1600cc,1766
2015 Jun,2015,Jun,2nd,Received,Cars >1600cc,1144
2015 Jun,2015,Jun,2nd,Received,Goods Vehicles and Buses,481
2015 Jun,2015,Jun,2nd,Received,Motorcycles,448
2015 Jun,2015,Jun,2nd,Received,Open,373
2015 Jun,2015,Jun,2nd,Dollar Amount,Cars <=1600cc,61000
2015 Jun,2015,Jun,2nd,Dollar Amount,Cars >1600cc,71509
2015 Jun,2015,Jun,2nd,Dollar Amount,Goods Vehicles and Buses,50502
2015 Jun,2015,Jun,2nd,Dollar Amount,Motorcycles,6401
2015 Jun,2015,Jun,2nd,Dollar Amount,Open,74501
2015 Jun,2015,Jun,2nd,PQP,Cars <=1600cc,66255
2015 Jun,2015,Jun,2nd,PQP,Cars >1600cc,75621
2015 Jun,2015,Jun,2nd,PQP,Goods Vehicles and Buses,53418
2015 Jun,2015,Jun,2nd,PQP,Motorcycles,6506
2015 Jul,2015,Jul,1st,Quota,Total,3374
2015 Jul,2015,Jul,1st,Quota,Cars <=1600cc,1466
2015 Jul,2015,Jul,1st,Quota,Cars >1600cc,934
2015 Jul,2015,Jul,1st,Quota,Goods Vehicles and Buses,370
2015 Jul,2015,Jul,1st,Quota,Motorcycles,330
2015 Jul,2015,Jul,1st,Quota,Open,274
2015 Jul,2015,Jul,1st,Successful,Total,3367
2015 Jul,2015,Jul,1st,Successful,Cars <=1600cc,1464
2015 Jul,2015,Jul,1st,Successful,Cars >1600cc,933
2015 Jul,2015,Jul,1st,Successful,Goods Vehicles and Buses,370
2015 Jul,2015,Jul,1st,Successful,Motorcycles,328
2015 Jul,2015,Jul,1st,Successful,Open,272
2015 Jul,2015,Jul,1st,Received,Total,4428
2015 Jul,2015,Jul,1st,Received,Cars <=1600cc,1891
2015 Jul,2015,Jul,1st,Received,Cars >1600cc,1225
2015 Jul,2015,Jul,1st,Received,Goods Vehicles and Buses,476
2015 Jul,2015,Jul,1st,Received,Motorcycles,425
2015 Jul,2015,Jul,1st,Received,Open,411
2015 Jul,2015,Jul,1st,Dollar Amount,Cars <=1600cc,58700
2015 Jul,2015,Jul,1st,Dollar Amount,Cars >1600cc,65501
2015 Jul,2015,Jul,1st,Dollar Amount,Goods Vehicles and Buses,50001
2015 Jul,2015,Jul,1st,Dollar Amount,Motorcycles,6508
2015 Jul,2015,Jul,1st,Dollar Amount,Open,69001
2015 Jul,2015,Jul,2nd,Quota,Total,3339
2015 Jul,2015,Jul,2nd,Quota,Cars <=1600cc,1435
2015 Jul,2015,Jul,2nd,Quota,Cars >1600cc,930
2015 Jul,2015,Jul,2nd,Quota,Goods Vehicles and Buses,371
2015 Jul,2015,Jul,2nd,Quota,Motorcycles,331
2015 Jul,2015,Jul,2nd,Quota,Open,272
2015 Jul,2015,Jul,2nd,Successful,Total,3255
2015 Jul,2015,Jul,2nd,Successful,Cars <=1600cc,1365
2015 Jul,2015,Jul,2nd,Successful,Cars >1600cc,929
2015 Jul,2015,Jul,2nd,Successful,Goods Vehicles and Buses,371
2015 Jul,2015,Jul,2nd,Successful,Motorcycles,320
2015 Jul,2015,Jul,2nd,Successful,Open,270
2015 Jul,2015,Jul,2nd,Received,Total,4566
2015 Jul,2015,Jul,2nd,Received,Cars <=1600cc,1966
2015 Jul,2015,Jul,2nd,Received,Cars >1600cc,1218
2015 Jul,2015,Jul,2nd,Received,Goods Vehicles and Buses,455
2015 Jul,2015,Jul,2nd,Received,Motorcycles,486
2015 Jul,2015,Jul,2nd,Received,Open,441
2015 Jul,2015,Jul,2nd,Dollar Amount,Cars <=1600cc,55889
2015 Jul,2015,Jul,2nd,Dollar Amount,Cars >1600cc,58109
2015 Jul,2015,Jul,2nd,Dollar Amount,Goods Vehicles and Buses,50002
2015 Jul,2015,Jul,2nd,Dollar Amount,Motorcycles,6312
2015 Jul,2015,Jul,2nd,Dollar Amount,Open,60101
2015 Jul,2015,Jul,2nd,PQP,Cars <=1600cc,62795
2015 Jul,2015,Jul,2nd,PQP,Cars >1600cc,70454
2015 Jul,2015,Jul,2nd,PQP,Goods Vehicles and Buses,50584
2015 Jul,2015,Jul,2nd,PQP,Motorcycles,6458
2015 Aug,2015,Aug,1st,Quota,Total,3647
2015 Aug,2015,Aug,1st,Quota,Cars <=1600cc,1688
2015 Aug,2015,Aug,1st,Quota,Cars >1600cc,1057
2015 Aug,2015,Aug,1st,Quota,Goods Vehicles and Buses,183
2015 Aug,2015,Aug,1st,Quota,Motorcycles,356
2015 Aug,2015,Aug,1st,Quota,Open,363
2015 Aug,2015,Aug,1st,Successful,Total,3641
2015 Aug,2015,Aug,1st,Successful,Cars <=1600cc,1687
2015 Aug,2015,Aug,1st,Successful,Cars >1600cc,1054
2015 Aug,2015,Aug,1st,Successful,Goods Vehicles and Buses,183
2015 Aug,2015,Aug,1st,Successful,Motorcycles,356
2015 Aug,2015,Aug,1st,Successful,Open,361
2015 Aug,2015,Aug,1st,Received,Total,5368
2015 Aug,2015,Aug,1st,Received,Cars <=1600cc,2446
2015 Aug,2015,Aug,1st,Received,Cars >1600cc,1634
2015 Aug,2015,Aug,1st,Received,Goods Vehicles and Buses,263
2015 Aug,2015,Aug,1st,Received,Motorcycles,418
2015 Aug,2015,Aug,1st,Received,Open,607
2015 Aug,2015,Aug,1st,Dollar Amount,Cars <=1600cc,56209
2015 Aug,2015,Aug,1st,Dollar Amount,Cars >1600cc,60789
2015 Aug,2015,Aug,1st,Dollar Amount,Goods Vehicles and Buses,49302
2015 Aug,2015,Aug,1st,Dollar Amount,Motorcycles,6201
2015 Aug,2015,Aug,1st,Dollar Amount,Open,57885
2015 Aug,2015,Aug,2nd,Quota,Total,3725
2015 Aug,2015,Aug,2nd,Quota,Cars <=1600cc,1756
2015 Aug,2015,Aug,2nd,Quota,Cars >1600cc,1058
2015 Aug,2015,Aug,2nd,Quota,Goods Vehicles and Buses,182
2015 Aug,2015,Aug,2nd,Quota,Motorcycles,366
2015 Aug,2015,Aug,2nd,Quota,Open,363
2015 Aug,2015,Aug,2nd,Successful,Total,3669
2015 Aug,2015,Aug,2nd,Successful,Cars <=1600cc,1756
2015 Aug,2015,Aug,2nd,Successful,Cars >1600cc,1056
2015 Aug,2015,Aug,2nd,Successful,Goods Vehicles and Buses,182
2015 Aug,2015,Aug,2nd,Successful,Motorcycles,319
2015 Aug,2015,Aug,2nd,Successful,Open,356
2015 Aug,2015,Aug,2nd,Received,Total,5566
2015 Aug,2015,Aug,2nd,Received,Cars <=1600cc,2597
2015 Aug,2015,Aug,2nd,Received,Cars >1600cc,1551
2015 Aug,2015,Aug,2nd,Received,Goods Vehicles and Buses,282
2015 Aug,2015,Aug,2nd,Received,Motorcycles,527
2015 Aug,2015,Aug,2nd,Received,Open,609
2015 Aug,2015,Aug,2nd,Dollar Amount,Cars <=1600cc,57498
2015 Aug,2015,Aug,2nd,Dollar Amount,Cars >1600cc,62140
2015 Aug,2015,Aug,2nd,Dollar Amount,Goods Vehicles and Buses,46501
2015 Aug,2015,Aug,2nd,Dollar Amount,Motorcycles,6112
2015 Aug,2015,Aug,2nd,Dollar Amount,Open,61001
2015 Aug,2015,Aug,2nd,PQP,Cars <=1600cc,59216
2015 Aug,2015,Aug,2nd,PQP,Cars >1600cc,65508
2015 Aug,2015,Aug,2nd,PQP,Goods Vehicles and Buses,49535
2015 Aug,2015,Aug,2nd,PQP,Motorcycles,6341
2015 Sep,2015,Sep,1st,Quota,Total,3647
2015 Sep,2015,Sep,1st,Quota,Cars <=1600cc,1688
2015 Sep,2015,Sep,1st,Quota,Cars >1600cc,1059
2015 Sep,2015,Sep,1st,Quota,Goods Vehicles and Buses,182
2015 Sep,2015,Sep,1st,Quota,Motorcycles,355
2015 Sep,2015,Sep,1st,Quota,Open,363
2015 Sep,2015,Sep,1st,Successful,Total,3596
2015 Sep,2015,Sep,1st,Successful,Cars <=1600cc,1688
2015 Sep,2015,Sep,1st,Successful,Cars >1600cc,1058
2015 Sep,2015,Sep,1st,Successful,Goods Vehicles and Buses,182
2015 Sep,2015,Sep,1st,Successful,Motorcycles,310
2015 Sep,2015,Sep,1st,Successful,Open,358
2015 Sep,2015,Sep,1st,Received,Total,5605
2015 Sep,2015,Sep,1st,Received,Cars <=1600cc,2553
2015 Sep,2015,Sep,1st,Received,Cars >1600cc,1628
2015 Sep,2015,Sep,1st,Received,Goods Vehicles and Buses,371
2015 Sep,2015,Sep,1st,Received,Motorcycles,473
2015 Sep,2015,Sep,1st,Received,Open,580
2015 Sep,2015,Sep,1st,Dollar Amount,Cars <=1600cc,57089
2015 Sep,2015,Sep,1st,Dollar Amount,Cars >1600cc,62101
2015 Sep,2015,Sep,1st,Dollar Amount,Goods Vehicles and Buses,46801
2015 Sep,2015,Sep,1st,Dollar Amount,Motorcycles,6512
2015 Sep,2015,Sep,1st,Dollar Amount,Open,61010
2015 Sep,2015,Sep,2nd,Quota,Total,3697
2015 Sep,2015,Sep,2nd,Quota,Cars <=1600cc,1687
2015 Sep,2015,Sep,2nd,Quota,Cars >1600cc,1058
